Reciprocal In Out
5.0 9.0 0.0
17.0 23.0 154.0
1.0 1.0 0.0
1.0 1.0 0.0
12.0 7.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 1.0
0.0 0.0 0.0
24.0 8.0 1.0
6.0 19.0 1.0
9.0 11.0 2.0
1.0 1.0 1.0
0.0 1.0 0.0
13.0 19.0 21.0
4.0 12.0 1.0
21.0 28.0 1.0
13.0 13.0 1.0
2.0 2.0 0.0
0.0 1.0 0.0
6.0 15.0 0.0
1.0 1.0 0.0
9.0 18.0 1.0
1.0 3.0 0.0
2.0 2.0 0.0
7.0 27.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 7.0 1.0
1.0 5.0 3.0
4.0 16.0 1.0
13.0 34.0 60.0
0.0 0.0 0.0
9.0 19.0 2.0
0.0 1.0 0.0
1.0 1.0 0.0
53.0 49.0 139.0
9.0 3.0 1.0
2.0 1.0 1.0
4.0 17.0 4.0
2.0 6.0 0.0
20.0 19.0 54.0
1.0 2.0 0.0
1.0 7.0 1.0
1.0 2.0 1.0
6.0 27.0 23.0
12.0 11.0 38.0
0.0 0.0 0.0
7.0 4.0 0.0
33.0 29.0 9.0
63.0 39.0 121.0
3.0 11.0 1.0
1.0 13.0 0.0
0.0 2.0 0.0
25.0 31.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
9.0 1.0 0.0
0.0 1.0 0.0
2.0 15.0 1.0
4.0 17.0 0.0
15.0 29.0 0.0
1.0 4.0 0.0
18.0 22.0 80.0
1.0 1.0 0.0
10.0 2.0 18.0
1.0 20.0 1.0
1.0 7.0 0.0
2.0 10.0 0.0
1.0 3.0 1.0
2.0 2.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
2.0 7.0 1.0
1.0 5.0 0.0
3.0 4.0 1.0
2.0 11.0 43.0
17.0 37.0 1.0
1.0 4.0 1.0
1.0 1.0 0.0
9.0 38.0 140.0
25.0 17.0 67.0
0.0 3.0 0.0
1.0 0.0 0.0
3.0 7.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 9.0 0.0
13.0 11.0 2.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 11.0 0.0
12.0 26.0 1.0
17.0 31.0 5.0
9.0 18.0 1.0
1.0 3.0 0.0
0.0 1.0 0.0
8.0 14.0 1.0
8.0 4.0 1.0
4.0 8.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
5.0 16.0 19.0
2.0 10.0 1.0
18.0 15.0 34.0
1.0 1.0 0.0
0.0 1.0 0.0
9.0 3.0 0.0
1.0 2.0 0.0
0.0 2.0 0.0
2.0 2.0 0.0
9.0 20.0 6.0
35.0 46.0 39.0
0.0 4.0 0.0
1.0 3.0 0.0
1.0 8.0 0.0
14.0 18.0 2.0
18.0 24.0 68.0
5.0 3.0 0.0
2.0 3.0 1.0
0.0 1.0 0.0
9.0 13.0 0.0
11.0 13.0 12.0
6.0 24.0 34.0
1.0 9.0 0.0
9.0 18.0 2.0
30.0 19.0 4.0
1.0 1.0 0.0
2.0 6.0 0.0
1.0 4.0 2.0
1.0 1.0 0.0
2.0 3.0 0.0
10.0 5.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
9.0 5.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 10.0 0.0
2.0 3.0 1.0
0.0 1.0 0.0
7.0 2.0 0.0
10.0 53.0 1.0
1.0 1.0 0.0
5.0 1.0 0.0
12.0 20.0 0.0
7.0 4.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
3.0 3.0 5.0
2.0 17.0 9.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
7.0 6.0 1.0
16.0 46.0 18.0
8.0 23.0 20.0
56.0 20.0 17.0
19.0 10.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 19.0 1.0
1.0 6.0 0.0
10.0 18.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
13.0 12.0 12.0
17.0 29.0 8.0
22.0 65.0 75.0
1.0 6.0 1.0
11.0 8.0 7.0
9.0 2.0 0.0
2.0 12.0 0.0
0.0 2.0 0.0
2.0 11.0 0.0
60.0 71.0 192.0
1.0 8.0 1.0
2.0 3.0 1.0
17.0 27.0 35.0
1.0 1.0 0.0
3.0 10.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
12.0 31.0 4.0
2.0 2.0 0.0
68.0 40.0 83.0
0.0 0.0 0.0
3.0 5.0 0.0
1.0 1.0 0.0
23.0 27.0 1.0
0.0 3.0 0.0
5.0 13.0 1.0
0.0 1.0 0.0
2.0 10.0 1.0
0.0 1.0 0.0
19.0 31.0 56.0
7.0 21.0 5.0
3.0 2.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
17.0 17.0 51.0
1.0 1.0 0.0
0.0 1.0 0.0
22.0 18.0 1.0
10.0 2.0 0.0
2.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
1.0 4.0 1.0
4.0 8.0 4.0
1.0 1.0 0.0
1.0 2.0 1.0
2.0 2.0 0.0
3.0 7.0 1.0
0.0 1.0 0.0
10.0 2.0 0.0
10.0 30.0 1.0
1.0 7.0 0.0
3.0 13.0 0.0
9.0 24.0 2.0
8.0 30.0 21.0
1.0 3.0 1.0
0.0 1.0 0.0
24.0 31.0 27.0
2.0 4.0 0.0
21.0 43.0 39.0
2.0 11.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
35.0 40.0 60.0
8.0 4.0 0.0
4.0 8.0 0.0
0.0 0.0 0.0
7.0 14.0 1.0
1.0 4.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
5.0 24.0 2.0
0.0 1.0 0.0
1.0 2.0 1.0
4.0 2.0 0.0
4.0 1.0 0.0
1.0 2.0 0.0
40.0 45.0 42.0
1.0 6.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
27.0 16.0 119.0
1.0 2.0 0.0
2.0 4.0 0.0
14.0 23.0 1.0
1.0 13.0 6.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
22.0 46.0 4.0
2.0 11.0 0.0
1.0 2.0 0.0
11.0 6.0 0.0
1.0 1.0 0.0
2.0 4.0 0.0
1.0 2.0 0.0
2.0 6.0 0.0
1.0 5.0 0.0
11.0 13.0 8.0
2.0 18.0 0.0
5.0 8.0 2.0
1.0 1.0 0.0
15.0 14.0 4.0
22.0 17.0 29.0
1.0 1.0 0.0
8.0 25.0 1.0
1.0 2.0 0.0
5.0 2.0 1.0
5.0 5.0 0.0
0.0 1.0 0.0
2.0 2.0 1.0
5.0 9.0 0.0
2.0 14.0 1.0
9.0 11.0 7.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
0.0 3.0 0.0
0.0 2.0 0.0
64.0 55.0 140.0
0.0 1.0 0.0
23.0 12.0 1.0
2.0 3.0 1.0
7.0 11.0 16.0
0.0 11.0 1.0
0.0 1.0 1.0
1.0 1.0 0.0
8.0 23.0 0.0
1.0 10.0 1.0
0.0 0.0 0.0
3.0 10.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 1.0
2.0 4.0 4.0
1.0 16.0 0.0
1.0 1.0 0.0
16.0 14.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
16.0 14.0 47.0
38.0 13.0 1.0
4.0 9.0 0.0
1.0 4.0 0.0
2.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
13.0 6.0 3.0
1.0 6.0 1.0
1.0 1.0 0.0
1.0 3.0 1.0
6.0 26.0 3.0
13.0 5.0 1.0
4.0 5.0 0.0
1.0 1.0 0.0
27.0 23.0 8.0
38.0 51.0 32.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
36.0 32.0 95.0
1.0 5.0 0.0
2.0 8.0 13.0
0.0 1.0 0.0
0.0 1.0 0.0
6.0 6.0 20.0
10.0 11.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
44.0 35.0 4.0
1.0 4.0 0.0
6.0 10.0 0.0
0.0 1.0 0.0
4.0 5.0 0.0
18.0 23.0 4.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
4.0 12.0 0.0
0.0 1.0 0.0
2.0 4.0 1.0
11.0 32.0 13.0
1.0 6.0 1.0
1.0 1.0 0.0
3.0 4.0 1.0
27.0 35.0 14.0
1.0 3.0 0.0
1.0 1.0 0.0
2.0 7.0 1.0
13.0 36.0 35.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
7.0 12.0 9.0
12.0 49.0 119.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 20.0 12.0
21.0 60.0 31.0
9.0 19.0 1.0
0.0 2.0 0.0
44.0 32.0 111.0
10.0 25.0 1.0
0.0 1.0 0.0
20.0 32.0 1.0
2.0 7.0 2.0
2.0 1.0 0.0
2.0 1.0 0.0
5.0 15.0 1.0
6.0 6.0 0.0
11.0 17.0 71.0
1.0 0.0 0.0
11.0 18.0 1.0
11.0 24.0 2.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
6.0 2.0 1.0
1.0 1.0 0.0
13.0 32.0 5.0
9.0 4.0 2.0
1.0 1.0 0.0
3.0 13.0 2.0
9.0 4.0 0.0
2.0 14.0 5.0
32.0 19.0 16.0
3.0 10.0 0.0
1.0 4.0 0.0
3.0 5.0 0.0
1.0 3.0 2.0
5.0 35.0 1.0
23.0 38.0 68.0
11.0 10.0 16.0
1.0 1.0 0.0
64.0 33.0 33.0
1.0 6.0 0.0
26.0 6.0 0.0
1.0 6.0 0.0
32.0 59.0 14.0
7.0 14.0 1.0
6.0 2.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
26.0 16.0 1.0
5.0 3.0 0.0
4.0 8.0 1.0
8.0 12.0 5.0
1.0 1.0 0.0
16.0 35.0 8.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
8.0 7.0 0.0
1.0 4.0 0.0
3.0 6.0 1.0
3.0 7.0 0.0
19.0 37.0 1.0
0.0 0.0 0.0
28.0 9.0 1.0
3.0 4.0 0.0
11.0 29.0 42.0
7.0 3.0 1.0
1.0 15.0 0.0
2.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
10.0 11.0 2.0
130.0 128.0 322.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
10.0 9.0 1.0
2.0 4.0 1.0
2.0 8.0 1.0
1.0 4.0 0.0
3.0 1.0 0.0
25.0 23.0 77.0
3.0 5.0 0.0
26.0 19.0 2.0
11.0 12.0 1.0
4.0 10.0 1.0
1.0 1.0 0.0
8.0 18.0 21.0
1.0 1.0 0.0
1.0 6.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
51.0 43.0 81.0
0.0 1.0 0.0
1.0 7.0 0.0
3.0 3.0 1.0
10.0 4.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
11.0 16.0 1.0
22.0 26.0 36.0
1.0 27.0 0.0
1.0 6.0 0.0
10.0 7.0 1.0
31.0 9.0 1.0
1.0 3.0 0.0
1.0 4.0 0.0
16.0 19.0 1.0
0.0 0.0 0.0
2.0 7.0 0.0
7.0 19.0 59.0
1.0 1.0 0.0
8.0 23.0 2.0
13.0 16.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
15.0 7.0 0.0
1.0 1.0 0.0
1.0 17.0 0.0
1.0 8.0 0.0
7.0 56.0 17.0
1.0 2.0 0.0
0.0 0.0 0.0
21.0 18.0 31.0
2.0 3.0 0.0
9.0 21.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
6.0 16.0 28.0
1.0 1.0 0.0
12.0 11.0 22.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 6.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
2.0 3.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
3.0 7.0 1.0
2.0 20.0 2.0
1.0 4.0 0.0
0.0 1.0 0.0
10.0 4.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
4.0 17.0 1.0
8.0 9.0 1.0
1.0 6.0 1.0
5.0 38.0 28.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
11.0 19.0 1.0
20.0 54.0 69.0
17.0 19.0 3.0
1.0 1.0 1.0
0.0 1.0 0.0
8.0 12.0 1.0
6.0 13.0 1.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 0.0
1.0 3.0 0.0
1.0 8.0 0.0
1.0 3.0 0.0
7.0 1.0 0.0
1.0 1.0 0.0
4.0 11.0 0.0
0.0 5.0 0.0
1.0 2.0 0.0
1.0 7.0 0.0
12.0 20.0 23.0
0.0 1.0 0.0
4.0 4.0 0.0
1.0 1.0 0.0
3.0 8.0 0.0
3.0 2.0 0.0
2.0 4.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
12.0 17.0 0.0
2.0 4.0 0.0
12.0 7.0 1.0
1.0 20.0 0.0
1.0 7.0 0.0
7.0 18.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
8.0 12.0 0.0
6.0 6.0 0.0
0.0 1.0 0.0
14.0 30.0 17.0
1.0 11.0 0.0
0.0 1.0 0.0
0.0 6.0 0.0
5.0 4.0 0.0
2.0 12.0 0.0
5.0 3.0 0.0
8.0 2.0 1.0
2.0 2.0 0.0
3.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
11.0 30.0 177.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
4.0 6.0 0.0
0.0 1.0 0.0
10.0 32.0 2.0
13.0 25.0 44.0
3.0 14.0 0.0
3.0 2.0 1.0
0.0 2.0 0.0
3.0 7.0 2.0
1.0 13.0 0.0
27.0 29.0 28.0
1.0 2.0 1.0
53.0 23.0 7.0
0.0 0.0 0.0
1.0 1.0 0.0
5.0 2.0 1.0
15.0 30.0 23.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
7.0 29.0 3.0
7.0 11.0 1.0
14.0 19.0 12.0
3.0 9.0 56.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 26.0 1.0
2.0 2.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
11.0 17.0 12.0
1.0 1.0 0.0
3.0 2.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
1.0 12.0 0.0
14.0 22.0 55.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
35.0 33.0 38.0
23.0 37.0 102.0
4.0 12.0 6.0
6.0 22.0 1.0
28.0 42.0 10.0
26.0 16.0 4.0
1.0 1.0 0.0
1.0 11.0 0.0
12.0 10.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
2.0 4.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
1.0 1.0 0.0
0.0 2.0 0.0
0.0 0.0 0.0
1.0 8.0 0.0
17.0 37.0 8.0
2.0 2.0 0.0
11.0 28.0 1.0
6.0 21.0 1.0
1.0 6.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
14.0 29.0 35.0
16.0 8.0 10.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 2.0 0.0
2.0 3.0 0.0
0.0 1.0 0.0
4.0 14.0 0.0
15.0 6.0 31.0
1.0 1.0 0.0
15.0 55.0 2.0
1.0 3.0 0.0
1.0 2.0 0.0
2.0 2.0 0.0
1.0 3.0 0.0
2.0 12.0 0.0
1.0 4.0 1.0
1.0 11.0 0.0
9.0 21.0 12.0
0.0 6.0 0.0
6.0 35.0 3.0
9.0 7.0 1.0
9.0 2.0 0.0
6.0 3.0 2.0
3.0 4.0 0.0
3.0 6.0 17.0
1.0 3.0 0.0
2.0 14.0 14.0
0.0 0.0 0.0
32.0 22.0 8.0
1.0 2.0 0.0
19.0 24.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 12.0 0.0
4.0 3.0 0.0
1.0 21.0 1.0
1.0 16.0 1.0
1.0 3.0 1.0
4.0 12.0 10.0
7.0 5.0 125.0
2.0 7.0 0.0
0.0 1.0 0.0
4.0 7.0 0.0
8.0 17.0 1.0
4.0 3.0 0.0
2.0 12.0 0.0
8.0 5.0 8.0
15.0 32.0 103.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 12.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
5.0 8.0 0.0
0.0 2.0 0.0
7.0 16.0 0.0
5.0 22.0 24.0
1.0 6.0 0.0
0.0 0.0 0.0
7.0 4.0 0.0
0.0 1.0 0.0
3.0 7.0 0.0
21.0 25.0 12.0
1.0 12.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
6.0 2.0 26.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
10.0 39.0 25.0
5.0 12.0 1.0
0.0 0.0 0.0
1.0 3.0 0.0
3.0 7.0 1.0
1.0 16.0 1.0
1.0 1.0 0.0
2.0 3.0 0.0
4.0 1.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
3.0 4.0 0.0
12.0 22.0 18.0
0.0 0.0 0.0
1.0 1.0 0.0
15.0 3.0 0.0
2.0 1.0 0.0
1.0 3.0 0.0
3.0 1.0 0.0
10.0 4.0 8.0
9.0 49.0 27.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
5.0 8.0 0.0
1.0 2.0 1.0
1.0 2.0 0.0
3.0 9.0 0.0
1.0 6.0 1.0
1.0 1.0 0.0
7.0 10.0 0.0
4.0 6.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
27.0 11.0 3.0
18.0 4.0 2.0
0.0 2.0 0.0
15.0 40.0 10.0
3.0 3.0 1.0
0.0 0.0 0.0
4.0 19.0 6.0
1.0 14.0 1.0
3.0 2.0 2.0
0.0 2.0 0.0
5.0 4.0 0.0
1.0 5.0 0.0
1.0 2.0 0.0
3.0 8.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 2.0 0.0
9.0 12.0 1.0
1.0 1.0 0.0
21.0 14.0 4.0
2.0 9.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
13.0 27.0 35.0
0.0 1.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
2.0 6.0 0.0
6.0 18.0 3.0
1.0 4.0 1.0
1.0 4.0 0.0
3.0 18.0 1.0
0.0 2.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
21.0 38.0 98.0
0.0 0.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 6.0 4.0
1.0 14.0 0.0
1.0 1.0 0.0
22.0 38.0 10.0
0.0 0.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
7.0 4.0 0.0
4.0 7.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 4.0 0.0
11.0 35.0 28.0
1.0 15.0 0.0
0.0 1.0 0.0
80.0 86.0 345.0
7.0 11.0 2.0
2.0 12.0 3.0
31.0 16.0 9.0
1.0 1.0 0.0
1.0 1.0 1.0
1.0 1.0 0.0
3.0 10.0 8.0
2.0 1.0 0.0
41.0 71.0 254.0
7.0 1.0 0.0
33.0 23.0 1.0
1.0 6.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
3.0 16.0 1.0
0.0 1.0 0.0
10.0 15.0 41.0
1.0 4.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
15.0 20.0 123.0
14.0 6.0 0.0
1.0 2.0 0.0
3.0 1.0 0.0
28.0 29.0 3.0
11.0 9.0 20.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
24.0 11.0 1.0
32.0 27.0 100.0
0.0 1.0 0.0
2.0 9.0 0.0
1.0 4.0 1.0
0.0 0.0 0.0
7.0 13.0 1.0
4.0 6.0 1.0
1.0 2.0 0.0
1.0 3.0 1.0
1.0 3.0 0.0
1.0 4.0 0.0
9.0 9.0 0.0
2.0 15.0 1.0
29.0 36.0 98.0
1.0 7.0 0.0
0.0 1.0 0.0
11.0 8.0 1.0
0.0 0.0 0.0
2.0 6.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
31.0 15.0 18.0
17.0 5.0 7.0
10.0 4.0 3.0
1.0 1.0 0.0
7.0 17.0 9.0
14.0 14.0 32.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 10.0 1.0
8.0 5.0 1.0
1.0 1.0 0.0
1.0 6.0 1.0
2.0 10.0 1.0
3.0 5.0 0.0
3.0 7.0 1.0
3.0 1.0 0.0
3.0 15.0 0.0
35.0 25.0 22.0
6.0 16.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 3.0 0.0
6.0 23.0 15.0
6.0 6.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 9.0 1.0
1.0 1.0 0.0
4.0 3.0 0.0
25.0 50.0 49.0
1.0 1.0 0.0
3.0 3.0 0.0
18.0 12.0 1.0
1.0 7.0 0.0
17.0 27.0 3.0
1.0 1.0 0.0
9.0 8.0 1.0
5.0 9.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
14.0 29.0 1.0
1.0 25.0 0.0
31.0 30.0 116.0
3.0 1.0 0.0
1.0 3.0 0.0
10.0 19.0 1.0
6.0 10.0 0.0
17.0 11.0 4.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 3.0
1.0 1.0 0.0
6.0 10.0 1.0
8.0 33.0 40.0
7.0 1.0 0.0
1.0 4.0 0.0
70.0 63.0 149.0
9.0 35.0 16.0
1.0 1.0 0.0
4.0 8.0 3.0
20.0 29.0 4.0
4.0 6.0 1.0
2.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
9.0 19.0 9.0
8.0 12.0 1.0
1.0 3.0 0.0
1.0 4.0 0.0
32.0 34.0 183.0
1.0 0.0 0.0
41.0 49.0 124.0
17.0 12.0 2.0
15.0 16.0 0.0
4.0 10.0 0.0
1.0 2.0 0.0
4.0 13.0 13.0
0.0 1.0 0.0
3.0 20.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
4.0 7.0 0.0
2.0 2.0 0.0
3.0 14.0 1.0
35.0 26.0 63.0
5.0 10.0 0.0
1.0 3.0 1.0
2.0 3.0 0.0
17.0 26.0 13.0
0.0 1.0 0.0
1.0 10.0 0.0
24.0 8.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 4.0 1.0
0.0 1.0 0.0
5.0 8.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
10.0 5.0 4.0
1.0 13.0 0.0
39.0 37.0 2.0
1.0 1.0 0.0
1.0 1.0 0.0
17.0 8.0 2.0
1.0 2.0 0.0
2.0 4.0 0.0
2.0 3.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
8.0 7.0 2.0
1.0 1.0 0.0
4.0 7.0 6.0
53.0 63.0 16.0
1.0 3.0 0.0
7.0 2.0 0.0
0.0 2.0 0.0
1.0 7.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 7.0 0.0
4.0 22.0 2.0
4.0 5.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 4.0 1.0
4.0 10.0 1.0
14.0 5.0 1.0
1.0 1.0 0.0
2.0 13.0 0.0
2.0 2.0 0.0
14.0 22.0 4.0
1.0 1.0 0.0
8.0 24.0 3.0
1.0 6.0 0.0
4.0 11.0 1.0
4.0 11.0 1.0
1.0 4.0 0.0
5.0 3.0 0.0
0.0 9.0 1.0
16.0 21.0 0.0
3.0 5.0 1.0
1.0 5.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
44.0 93.0 1.0
1.0 2.0 0.0
5.0 4.0 1.0
1.0 1.0 0.0
6.0 10.0 1.0
3.0 4.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 4.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
3.0 6.0 0.0
2.0 1.0 0.0
1.0 4.0 1.0
3.0 18.0 0.0
8.0 5.0 0.0
12.0 5.0 6.0
1.0 7.0 2.0
21.0 45.0 57.0
0.0 0.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
3.0 11.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
5.0 6.0 1.0
2.0 11.0 36.0
12.0 5.0 1.0
1.0 1.0 0.0
3.0 13.0 5.0
1.0 1.0 0.0
2.0 3.0 0.0
5.0 25.0 1.0
8.0 16.0 0.0
3.0 8.0 0.0
8.0 1.0 3.0
6.0 3.0 1.0
1.0 1.0 0.0
11.0 1.0 1.0
2.0 5.0 0.0
20.0 9.0 0.0
40.0 40.0 79.0
1.0 3.0 0.0
17.0 115.0 145.0
0.0 1.0 0.0
6.0 9.0 2.0
3.0 9.0 1.0
1.0 1.0 0.0
8.0 24.0 1.0
13.0 53.0 178.0
1.0 3.0 0.0
1.0 1.0 0.0
12.0 8.0 36.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
4.0 7.0 0.0
1.0 6.0 0.0
7.0 6.0 13.0
23.0 18.0 17.0
25.0 12.0 0.0
0.0 0.0 0.0
1.0 8.0 10.0
0.0 0.0 0.0
9.0 23.0 7.0
5.0 7.0 0.0
4.0 11.0 0.0
5.0 26.0 6.0
1.0 1.0 0.0
1.0 3.0 1.0
0.0 0.0 0.0
5.0 8.0 0.0
1.0 16.0 1.0
0.0 0.0 0.0
14.0 21.0 5.0
27.0 41.0 79.0
2.0 2.0 0.0
1.0 9.0 2.0
11.0 12.0 14.0
1.0 2.0 1.0
0.0 3.0 0.0
1.0 2.0 0.0
13.0 42.0 18.0
33.0 31.0 20.0
0.0 1.0 0.0
3.0 30.0 0.0
14.0 5.0 1.0
0.0 2.0 0.0
5.0 56.0 30.0
60.0 44.0 92.0
19.0 23.0 1.0
7.0 5.0 0.0
0.0 1.0 0.0
2.0 4.0 0.0
0.0 1.0 0.0
26.0 20.0 15.0
0.0 1.0 0.0
0.0 2.0 0.0
4.0 8.0 1.0
2.0 4.0 0.0
