Reciprocal In Out
4.0 26.0 1.0
1.0 8.0 1.0
5.0 29.0 17.0
14.0 24.0 4.0
10.0 9.0 9.0
2.0 5.0 0.0
20.0 19.0 1.0
1.0 3.0 0.0
0.0 5.0 0.0
61.0 27.0 1.0
1.0 2.0 0.0
12.0 11.0 0.0
0.0 1.0 0.0
15.0 21.0 42.0
30.0 34.0 24.0
1.0 6.0 1.0
4.0 1.0 0.0
10.0 9.0 5.0
1.0 1.0 0.0
1.0 5.0 0.0
28.0 10.0 20.0
3.0 36.0 1.0
2.0 4.0 0.0
4.0 2.0 0.0
3.0 20.0 5.0
0.0 0.0 0.0
1.0 2.0 0.0
12.0 8.0 0.0
7.0 18.0 1.0
0.0 2.0 1.0
3.0 13.0 0.0
0.0 1.0 0.0
1.0 8.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
18.0 39.0 1.0
1.0 3.0 0.0
1.0 5.0 0.0
1.0 8.0 2.0
1.0 8.0 0.0
1.0 5.0 1.0
0.0 2.0 0.0
3.0 2.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
4.0 14.0 18.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
0.0 3.0 0.0
39.0 14.0 182.0
27.0 25.0 7.0
0.0 1.0 0.0
1.0 11.0 1.0
8.0 19.0 2.0
7.0 9.0 1.0
0.0 1.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 7.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 10.0 1.0
4.0 5.0 0.0
3.0 2.0 0.0
14.0 5.0 0.0
7.0 13.0 2.0
8.0 12.0 1.0
0.0 1.0 0.0
0.0 6.0 0.0
20.0 35.0 9.0
31.0 48.0 10.0
1.0 2.0 0.0
2.0 5.0 0.0
1.0 4.0 0.0
3.0 0.0 0.0
1.0 9.0 0.0
6.0 5.0 1.0
2.0 1.0 0.0
2.0 5.0 0.0
1.0 1.0 0.0
15.0 7.0 0.0
15.0 15.0 1.0
1.0 7.0 0.0
57.0 77.0 254.0
1.0 1.0 1.0
3.0 1.0 0.0
4.0 6.0 0.0
2.0 2.0 0.0
21.0 36.0 80.0
2.0 10.0 1.0
6.0 20.0 1.0
33.0 18.0 58.0
1.0 4.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
9.0 6.0 1.0
5.0 15.0 0.0
16.0 15.0 11.0
4.0 8.0 1.0
2.0 2.0 0.0
6.0 4.0 1.0
0.0 1.0 0.0
8.0 7.0 2.0
3.0 12.0 1.0
1.0 16.0 4.0
0.0 1.0 0.0
3.0 13.0 1.0
5.0 5.0 60.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 11.0 1.0
5.0 3.0 1.0
9.0 13.0 30.0
1.0 8.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
0.0 2.0 0.0
1.0 1.0 0.0
3.0 11.0 1.0
0.0 0.0 0.0
11.0 2.0 0.0
6.0 19.0 3.0
1.0 4.0 1.0
3.0 8.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
10.0 19.0 3.0
7.0 2.0 0.0
4.0 9.0 0.0
3.0 12.0 3.0
9.0 6.0 1.0
1.0 1.0 0.0
0.0 2.0 0.0
7.0 10.0 0.0
1.0 3.0 0.0
8.0 32.0 19.0
1.0 1.0 0.0
6.0 7.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 18.0 0.0
14.0 54.0 153.0
1.0 1.0 0.0
5.0 12.0 0.0
6.0 3.0 1.0
21.0 34.0 14.0
4.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
18.0 48.0 262.0
1.0 2.0 0.0
2.0 6.0 1.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
1.0 5.0 0.0
3.0 1.0 0.0
2.0 14.0 0.0
1.0 4.0 0.0
2.0 1.0 0.0
45.0 86.0 189.0
0.0 1.0 0.0
2.0 8.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 1.0
12.0 41.0 3.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
2.0 2.0 0.0
2.0 4.0 0.0
1.0 4.0 0.0
1.0 2.0 0.0
8.0 9.0 2.0
2.0 12.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
8.0 1.0 1.0
2.0 5.0 1.0
19.0 34.0 1.0
13.0 38.0 20.0
2.0 6.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 8.0 2.0
1.0 1.0 0.0
1.0 0.0 0.0
4.0 7.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
44.0 33.0 124.0
2.0 7.0 0.0
1.0 4.0 1.0
15.0 6.0 1.0
1.0 1.0 0.0
5.0 2.0 1.0
1.0 1.0 1.0
1.0 0.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
14.0 18.0 22.0
0.0 1.0 0.0
1.0 0.0 0.0
20.0 43.0 141.0
6.0 19.0 1.0
1.0 1.0 0.0
3.0 11.0 0.0
1.0 6.0 0.0
22.0 23.0 112.0
11.0 21.0 1.0
10.0 5.0 0.0
1.0 1.0 0.0
22.0 18.0 3.0
0.0 2.0 0.0
1.0 1.0 0.0
9.0 23.0 102.0
1.0 1.0 0.0
1.0 2.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 23.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 6.0 1.0
1.0 6.0 1.0
4.0 4.0 0.0
1.0 1.0 0.0
2.0 12.0 0.0
1.0 4.0 1.0
17.0 8.0 7.0
13.0 2.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
36.0 57.0 77.0
0.0 0.0 0.0
7.0 18.0 1.0
8.0 14.0 2.0
0.0 0.0 0.0
21.0 31.0 2.0
1.0 2.0 0.0
28.0 19.0 3.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 31.0 39.0
0.0 1.0 0.0
44.0 5.0 9.0
1.0 2.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
5.0 14.0 1.0
1.0 1.0 0.0
2.0 1.0 1.0
0.0 1.0 0.0
4.0 1.0 0.0
4.0 12.0 1.0
2.0 6.0 1.0
1.0 3.0 0.0
1.0 1.0 1.0
1.0 13.0 29.0
25.0 25.0 6.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
34.0 34.0 45.0
1.0 16.0 1.0
1.0 4.0 0.0
1.0 6.0 1.0
1.0 4.0 0.0
1.0 1.0 1.0
1.0 8.0 0.0
4.0 2.0 0.0
69.0 31.0 177.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 5.0
1.0 2.0 0.0
3.0 22.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
36.0 34.0 91.0
1.0 1.0 0.0
1.0 1.0 0.0
6.0 1.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
14.0 16.0 39.0
6.0 1.0 1.0
1.0 2.0 0.0
2.0 8.0 0.0
2.0 7.0 0.0
0.0 11.0 0.0
21.0 20.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 12.0 0.0
1.0 12.0 1.0
1.0 6.0 0.0
2.0 3.0 0.0
8.0 15.0 1.0
3.0 7.0 0.0
0.0 3.0 0.0
3.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 20.0 1.0
4.0 14.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
5.0 5.0 3.0
2.0 5.0 1.0
1.0 6.0 0.0
1.0 1.0 0.0
6.0 21.0 1.0
5.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
4.0 11.0 3.0
5.0 22.0 1.0
1.0 4.0 0.0
3.0 23.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 16.0 1.0
1.0 2.0 0.0
11.0 72.0 39.0
4.0 12.0 2.0
8.0 20.0 1.0
1.0 1.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
4.0 24.0 6.0
1.0 17.0 1.0
39.0 40.0 46.0
14.0 16.0 7.0
12.0 5.0 1.0
22.0 22.0 137.0
1.0 5.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 3.0 0.0
3.0 2.0 0.0
0.0 0.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
12.0 9.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 4.0 1.0
30.0 30.0 8.0
15.0 11.0 1.0
0.0 1.0 0.0
3.0 1.0 0.0
1.0 1.0 0.0
8.0 18.0 0.0
1.0 1.0 0.0
1.0 16.0 100.0
1.0 6.0 0.0
5.0 3.0 0.0
0.0 1.0 0.0
1.0 14.0 0.0
1.0 1.0 0.0
14.0 4.0 0.0
1.0 3.0 0.0
8.0 4.0 1.0
2.0 1.0 0.0
5.0 1.0 0.0
4.0 4.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 19.0 1.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 13.0 25.0
6.0 3.0 1.0
3.0 9.0 0.0
13.0 3.0 0.0
0.0 1.0 0.0
2.0 7.0 1.0
0.0 0.0 0.0
8.0 25.0 0.0
1.0 7.0 0.0
17.0 3.0 0.0
18.0 13.0 2.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 5.0 0.0
5.0 33.0 1.0
15.0 15.0 4.0
2.0 1.0 0.0
12.0 6.0 1.0
5.0 8.0 0.0
1.0 4.0 0.0
2.0 10.0 1.0
1.0 1.0 0.0
35.0 33.0 51.0
2.0 17.0 8.0
2.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 26.0 1.0
1.0 1.0 0.0
3.0 12.0 0.0
5.0 5.0 0.0
6.0 13.0 5.0
1.0 2.0 0.0
1.0 11.0 1.0
1.0 1.0 0.0
3.0 14.0 1.0
1.0 1.0 0.0
16.0 16.0 1.0
0.0 2.0 0.0
4.0 16.0 43.0
7.0 4.0 1.0
1.0 1.0 0.0
3.0 16.0 28.0
30.0 19.0 127.0
2.0 9.0 3.0
5.0 14.0 4.0
1.0 3.0 0.0
1.0 1.0 2.0
4.0 10.0 12.0
5.0 12.0 0.0
7.0 7.0 0.0
5.0 17.0 1.0
2.0 1.0 1.0
13.0 14.0 64.0
14.0 23.0 182.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
12.0 6.0 3.0
1.0 1.0 0.0
1.0 2.0 0.0
3.0 9.0 0.0
14.0 5.0 1.0
24.0 38.0 27.0
1.0 2.0 0.0
32.0 23.0 29.0
1.0 1.0 0.0
0.0 1.0 0.0
22.0 17.0 162.0
1.0 1.0 0.0
1.0 6.0 0.0
17.0 4.0 1.0
4.0 5.0 13.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
4.0 19.0 4.0
0.0 1.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
3.0 20.0 1.0
18.0 4.0 1.0
8.0 17.0 1.0
12.0 21.0 1.0
1.0 1.0 0.0
3.0 3.0 0.0
1.0 2.0 0.0
1.0 4.0 0.0
3.0 59.0 7.0
5.0 32.0 10.0
73.0 64.0 547.0
3.0 8.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
8.0 2.0 0.0
1.0 5.0 0.0
1.0 2.0 1.0
2.0 2.0 0.0
5.0 4.0 0.0
1.0 1.0 0.0
14.0 23.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
16.0 7.0 7.0
2.0 3.0 25.0
9.0 7.0 3.0
1.0 4.0 0.0
20.0 3.0 3.0
1.0 14.0 0.0
0.0 4.0 0.0
4.0 3.0 0.0
26.0 23.0 8.0
0.0 1.0 0.0
5.0 6.0 1.0
4.0 8.0 0.0
5.0 11.0 1.0
10.0 15.0 21.0
0.0 1.0 0.0
1.0 1.0 0.0
7.0 26.0 5.0
20.0 108.0 146.0
1.0 9.0 0.0
2.0 8.0 0.0
21.0 25.0 22.0
1.0 1.0 0.0
4.0 3.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
67.0 73.0 245.0
0.0 1.0 0.0
0.0 1.0 0.0
4.0 6.0 2.0
5.0 13.0 17.0
59.0 112.0 170.0
1.0 3.0 0.0
0.0 1.0 0.0
6.0 17.0 1.0
1.0 1.0 0.0
1.0 28.0 1.0
18.0 10.0 2.0
11.0 36.0 1.0
7.0 11.0 0.0
0.0 0.0 0.0
16.0 20.0 7.0
3.0 18.0 0.0
1.0 1.0 0.0
5.0 7.0 0.0
23.0 19.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 23.0 0.0
37.0 39.0 55.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
7.0 1.0 0.0
11.0 7.0 1.0
16.0 19.0 0.0
3.0 5.0 0.0
0.0 1.0 0.0
4.0 7.0 1.0
9.0 16.0 11.0
2.0 2.0 0.0
0.0 0.0 0.0
3.0 2.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 1.0
2.0 10.0 0.0
40.0 16.0 77.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
4.0 3.0 1.0
7.0 6.0 0.0
13.0 21.0 1.0
0.0 0.0 0.0
17.0 12.0 0.0
1.0 4.0 0.0
11.0 22.0 35.0
13.0 3.0 6.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
1.0 3.0 0.0
11.0 19.0 2.0
5.0 8.0 1.0
15.0 4.0 5.0
0.0 0.0 0.0
13.0 10.0 4.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 4.0 0.0
1.0 4.0 0.0
1.0 5.0 0.0
10.0 32.0 24.0
0.0 1.0 0.0
5.0 14.0 11.0
13.0 13.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
24.0 20.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
4.0 18.0 0.0
4.0 2.0 0.0
0.0 1.0 0.0
3.0 17.0 1.0
7.0 9.0 2.0
8.0 24.0 30.0
0.0 1.0 0.0
17.0 18.0 36.0
9.0 19.0 90.0
10.0 26.0 2.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
4.0 3.0 0.0
4.0 4.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
7.0 9.0 1.0
5.0 10.0 8.0
2.0 2.0 0.0
2.0 2.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
5.0 9.0 1.0
1.0 8.0 0.0
7.0 4.0 1.0
10.0 23.0 10.0
1.0 4.0 0.0
16.0 10.0 5.0
1.0 6.0 0.0
3.0 2.0 0.0
2.0 1.0 2.0
32.0 65.0 312.0
4.0 9.0 1.0
1.0 1.0 1.0
24.0 44.0 35.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
36.0 74.0 52.0
9.0 5.0 0.0
4.0 13.0 52.0
0.0 3.0 0.0
12.0 7.0 0.0
14.0 36.0 3.0
0.0 10.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
4.0 8.0 1.0
3.0 3.0 0.0
1.0 10.0 0.0
13.0 16.0 4.0
1.0 1.0 0.0
3.0 7.0 0.0
6.0 37.0 62.0
2.0 2.0 0.0
3.0 7.0 1.0
1.0 6.0 10.0
1.0 4.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 3.0 0.0
7.0 35.0 17.0
0.0 1.0 0.0
6.0 7.0 1.0
0.0 1.0 0.0
2.0 2.0 0.0
4.0 34.0 2.0
0.0 1.0 0.0
3.0 2.0 0.0
10.0 3.0 1.0
2.0 10.0 1.0
40.0 41.0 15.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 4.0 1.0
1.0 7.0 0.0
18.0 3.0 2.0
0.0 0.0 0.0
9.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 6.0 3.0
1.0 13.0 3.0
13.0 31.0 33.0
12.0 40.0 5.0
0.0 1.0 0.0
37.0 73.0 60.0
0.0 1.0 0.0
1.0 7.0 0.0
18.0 4.0 0.0
0.0 2.0 0.0
5.0 15.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
2.0 3.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 2.0 0.0
0.0 8.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 11.0 16.0
0.0 0.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
4.0 36.0 2.0
1.0 1.0 0.0
2.0 6.0 0.0
11.0 26.0 4.0
5.0 5.0 0.0
1.0 5.0 8.0
0.0 1.0 0.0
16.0 31.0 158.0
2.0 4.0 2.0
13.0 13.0 2.0
14.0 14.0 2.0
2.0 2.0 0.0
18.0 11.0 56.0
1.0 1.0 0.0
11.0 4.0 3.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
1.0 6.0 1.0
1.0 2.0 0.0
4.0 17.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 2.0 1.0
10.0 26.0 1.0
1.0 1.0 0.0
1.0 2.0 1.0
17.0 9.0 1.0
31.0 28.0 1.0
0.0 0.0 0.0
9.0 23.0 1.0
0.0 1.0 0.0
1.0 4.0 0.0
2.0 5.0 1.0
16.0 7.0 0.0
1.0 9.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 7.0 0.0
2.0 5.0 0.0
2.0 6.0 0.0
0.0 1.0 0.0
11.0 14.0 1.0
1.0 3.0 1.0
1.0 11.0 0.0
9.0 17.0 5.0
1.0 1.0 0.0
2.0 1.0 0.0
18.0 18.0 1.0
31.0 67.0 11.0
28.0 42.0 38.0
0.0 0.0 0.0
9.0 9.0 1.0
0.0 1.0 0.0
10.0 5.0 1.0
17.0 21.0 1.0
0.0 0.0 0.0
1.0 4.0 0.0
4.0 9.0 7.0
1.0 2.0 1.0
3.0 3.0 0.0
14.0 13.0 1.0
0.0 1.0 0.0
33.0 30.0 195.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
52.0 16.0 17.0
6.0 6.0 0.0
1.0 7.0 2.0
2.0 3.0 8.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 5.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
6.0 14.0 0.0
11.0 15.0 1.0
9.0 8.0 5.0
1.0 1.0 0.0
8.0 9.0 2.0
0.0 1.0 0.0
6.0 19.0 2.0
1.0 4.0 0.0
16.0 37.0 158.0
6.0 13.0 2.0
1.0 3.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
19.0 31.0 9.0
0.0 0.0 0.0
1.0 1.0 0.0
4.0 10.0 0.0
2.0 9.0 1.0
1.0 1.0 0.0
9.0 7.0 1.0
1.0 9.0 1.0
21.0 34.0 0.0
3.0 22.0 0.0
29.0 51.0 48.0
1.0 1.0 1.0
2.0 15.0 1.0
2.0 14.0 4.0
14.0 19.0 1.0
1.0 3.0 0.0
3.0 12.0 1.0
7.0 7.0 1.0
1.0 9.0 1.0
1.0 2.0 1.0
1.0 14.0 0.0
1.0 2.0 1.0
7.0 6.0 0.0
5.0 15.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
8.0 9.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
6.0 12.0 3.0
1.0 1.0 0.0
1.0 4.0 0.0
2.0 5.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 9.0 1.0
15.0 15.0 24.0
1.0 2.0 1.0
1.0 4.0 0.0
7.0 8.0 0.0
3.0 20.0 1.0
2.0 5.0 0.0
8.0 4.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
12.0 3.0 0.0
5.0 5.0 0.0
0.0 1.0 0.0
2.0 26.0 1.0
0.0 1.0 0.0
0.0 3.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
17.0 21.0 112.0
1.0 1.0 0.0
3.0 4.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 1.0
12.0 36.0 3.0
1.0 1.0 0.0
63.0 61.0 22.0
6.0 2.0 1.0
3.0 3.0 0.0
1.0 1.0 0.0
4.0 13.0 8.0
1.0 5.0 0.0
7.0 10.0 1.0
1.0 1.0 0.0
21.0 57.0 32.0
0.0 1.0 0.0
1.0 6.0 0.0
8.0 12.0 17.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 7.0 1.0
3.0 14.0 1.0
1.0 1.0 0.0
1.0 4.0 0.0
54.0 51.0 410.0
33.0 49.0 32.0
0.0 1.0 0.0
14.0 7.0 0.0
24.0 7.0 4.0
32.0 48.0 165.0
10.0 14.0 0.0
1.0 11.0 0.0
15.0 19.0 2.0
13.0 41.0 33.0
6.0 18.0 6.0
1.0 2.0 7.0
1.0 2.0 0.0
1.0 1.0 0.0
2.0 7.0 0.0
4.0 2.0 1.0
6.0 10.0 1.0
1.0 9.0 0.0
5.0 19.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
5.0 10.0 0.0
6.0 8.0 0.0
0.0 0.0 0.0
3.0 8.0 0.0
2.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
15.0 54.0 69.0
1.0 1.0 0.0
3.0 8.0 8.0
10.0 26.0 2.0
3.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 0.0
2.0 9.0 1.0
1.0 1.0 0.0
10.0 12.0 24.0
2.0 10.0 0.0
6.0 34.0 1.0
1.0 4.0 1.0
1.0 8.0 1.0
1.0 10.0 0.0
1.0 1.0 1.0
3.0 6.0 0.0
3.0 4.0 0.0
1.0 1.0 0.0
7.0 22.0 12.0
2.0 1.0 0.0
1.0 5.0 1.0
2.0 7.0 0.0
7.0 9.0 1.0
8.0 7.0 0.0
3.0 3.0 1.0
8.0 30.0 4.0
8.0 3.0 1.0
0.0 0.0 0.0
1.0 11.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 6.0 0.0
3.0 4.0 0.0
1.0 4.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
20.0 4.0 3.0
0.0 0.0 0.0
3.0 4.0 1.0
1.0 3.0 0.0
23.0 34.0 1.0
6.0 8.0 0.0
3.0 3.0 0.0
1.0 2.0 0.0
4.0 14.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
3.0 1.0 0.0
1.0 2.0 1.0
3.0 6.0 0.0
2.0 4.0 5.0
8.0 4.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
4.0 6.0 0.0
7.0 9.0 0.0
3.0 19.0 2.0
12.0 9.0 3.0
1.0 7.0 1.0
1.0 4.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 3.0 2.0
22.0 10.0 0.0
1.0 4.0 0.0
2.0 7.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 13.0 0.0
7.0 5.0 1.0
1.0 5.0 2.0
2.0 35.0 6.0
32.0 18.0 23.0
1.0 1.0 0.0
17.0 13.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 3.0 0.0
32.0 11.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 14.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
2.0 15.0 0.0
1.0 7.0 0.0
22.0 54.0 23.0
1.0 9.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
17.0 29.0 1.0
14.0 13.0 1.0
11.0 4.0 1.0
1.0 2.0 0.0
5.0 3.0 1.0
6.0 18.0 1.0
1.0 2.0 1.0
2.0 1.0 0.0
2.0 3.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 23.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
37.0 30.0 32.0
1.0 2.0 0.0
1.0 1.0 0.0
3.0 1.0 1.0
4.0 23.0 4.0
0.0 0.0 0.0
1.0 1.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 10.0 1.0
12.0 7.0 0.0
3.0 1.0 0.0
10.0 9.0 0.0
1.0 2.0 0.0
26.0 18.0 38.0
6.0 11.0 1.0
0.0 3.0 0.0
8.0 8.0 1.0
1.0 3.0 0.0
6.0 3.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
6.0 4.0 1.0
11.0 15.0 10.0
16.0 11.0 8.0
4.0 14.0 5.0
1.0 9.0 0.0
8.0 46.0 3.0
0.0 1.0 0.0
3.0 7.0 6.0
0.0 0.0 0.0
7.0 5.0 1.0
1.0 25.0 0.0
17.0 9.0 0.0
7.0 1.0 0.0
8.0 18.0 4.0
1.0 2.0 0.0
1.0 11.0 0.0
1.0 4.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
22.0 3.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
3.0 1.0 0.0
5.0 3.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
15.0 11.0 9.0
2.0 2.0 0.0
8.0 15.0 1.0
0.0 1.0 0.0
3.0 4.0 0.0
28.0 45.0 27.0
1.0 1.0 1.0
1.0 8.0 0.0
2.0 4.0 0.0
19.0 29.0 59.0
1.0 23.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 11.0 11.0
5.0 24.0 10.0
1.0 7.0 0.0
55.0 78.0 590.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 4.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
37.0 10.0 9.0
0.0 4.0 0.0
1.0 1.0 0.0
6.0 1.0 0.0
1.0 2.0 0.0
2.0 6.0 0.0
1.0 3.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
2.0 12.0 1.0
5.0 16.0 11.0
1.0 1.0 0.0
9.0 44.0 9.0
1.0 5.0 0.0
0.0 1.0 0.0
